trip_id,arrival_time,departure_time,stop_id,stop_sequence
237740.07,08:00:00,08:00:30,5300080861,3
237740.07,08:20:00,08:20:30,3452155411,4
237740.07,08:40:00,08:40:30,3452155408,5
237740.07,09:00:00,09:00:30,3452128141,6
237740.07,09:20:00,09:20:30,818631779,7
237740.08,07:20:00,07:20:30,331862564,0
237740.08,07:40:00,07:40:30,335857281,1
237740.08,08:00:00,08:00:30,759214633,2
237740.08,08:20:00,08:20:30,5300080861,3
237740.08,08:40:00,08:40:30,3452155411,4
237740.08,09:00:00,09:00:30,3452155408,5
237740.08,09:20:00,09:20:30,3452128141,6
237740.08,09:40:00,09:40:30,818631779,7
237740.09,07:40:00,07:40:30,331862564,0
237740.09,08:00:00,08:00:30,335857281,1
237740.09,08:20:00,08:20:30,759214633,2
237740.09,08:40:00,08:40:30,5300080861,3
237740.09,09:00:00,09:00:30,3452155411,4
237740.09,09:20:00,09:20:30,3452155408,5
237740.09,09:40:00,09:40:30,3452128141,6
237740.09,10:00:00,10:00:30,818631779,7
237740.010,08:00:00,08:00:30,331862564,0
237740.010,08:20:00,08:20:30,335857281,1
237740.010,08:40:00,08:40:30,759214633,2
237740.010,09:00:00,09:00:30,5300080861,3
237740.010,09:20:00,09:20:30,3452155411,4
237740.010,09:40:00,09:40:30,3452155408,5
237740.010,10:00:00,10:00:30,3452128141,6
237740.010,10:20:00,10:20:30,818631779,7
237740.011,08:20:00,08:20:30,331862564,0
237740.011,08:40:00,08:40:30,335857281,1
237740.011,09:00:00,09:00:30,759214633,2
237740.011,09:20:00,09:20:30,5300080861,3
237740.011,09:40:00,09:40:30,3452155411,4
237740.011,10:00:00,10:00:30,3452155408,5
237740.011,10:20:00,10:20:30,3452128141,6
237740.011,10:40:00,10:40:30,818631779,7
237740.012,08:40:00,08:40:30,331862564,0
237740.012,09:00:00,09:00:30,335857281,1
237740.012,09:20:00,09:20:30,759214633,2
237740.012,09:40:00,09:40:30,5300080861,3
237740.012,10:00:00,10:00:30,3452155411,4
237740.012,10:20:00,10:20:30,3452155408,5
237740.012,10:40:00,10:40:30,3452128141,6
237740.012,11:00:00,11:00:30,818631779,7
237740.013,09:00:00,09:00:30,331862564,0
237740.013,09:20:00,09:20:30,335857281,1
237740.013,09:40:00,09:40:30,759214633,2
237740.013,10:00:00,10:00:30,5300080861,3
237740.013,10:20:00,10:20:30,3452155411,4
237740.013,10:40:00,10:40:30,3452155408,5
237740.013,11:00:00,11:00:30,3452128141,6
237740.013,11:20:00,11:20:30,818631779,7
237740.014,09:20:00,09:20:30,331862564,0
237740.014,09:40:00,09:40:30,335857281,1
237740.014,10:00:00,10:00:30,759214633,2
237740.014,10:20:00,10:20:30,5300080861,3
237740.014,10:40:00,10:40:30,3452155411,4
237740.014,11:00:00,11:00:30,3452155408,5
237740.014,11:20:00,11:20:30,3452128141,6
237740.014,11:40:00,11:40:30,818631779,7
237740.015,09:40:00,09:40:30,331862564,0
237740.015,10:00:00,10:00:30,335857281,1
237740.015,10:20:00,10:20:30,759214633,2
237740.015,10:40:00,10:40:30,5300080861,3
237740.015,11:00:00,11:00:30,3452155411,4
237740.015,11:20:00,11:20:30,3452155408,5
237740.015,11:40:00,11:40:30,3452128141,6
237740.015,12:00:00,12:00:30,818631779,7
237740.016,10:00:00,10:00:30,331862564,0
237740.016,10:20:00,10:20:30,335857281,1
237740.016,10:40:00,10:40:30,759214633,2
237740.016,11:00:00,11:00:30,5300080861,3
237740.016,11:20:00,11:20:30,3452155411,4
237740.016,11:40:00,11:40:30,3452155408,5
237740.016,12:00:00,12:00:30,3452128141,6
237740.016,12:20:00,12:20:30,818631779,7
237740.017,10:20:00,10:20:30,331862564,0
237740.017,10:40:00,10:40:30,335857281,1
237740.017,11:00:00,11:00:30,759214633,2
237740.017,11:20:00,11:20:30,5300080861,3
237740.017,11:40:00,11:40:30,3452155411,4
237740.017,12:00:00,12:00:30,3452155408,5
237740.017,12:20:00,12:20:30,3452128141,6
237740.017,12:40:00,12:40:30,818631779,7
237740.018,10:40:00,10:40:30,331862564,0
237740.018,11:00:00,11:00:30,335857281,1
237740.018,11:20:00,11:20:30,759214633,2
237740.018,11:40:00,11:40:30,5300080861,3
237740.018,12:00:00,12:00:30,3452155411,4
237740.018,12:20:00,12:20:30,3452155408,5
237740.018,12:40:00,12:40:30,3452128141,6
237740.018,13:00:00,13:00:30,818631779,7
237740.019,11:00:00,11:00:30,331862564,0
237740.019,11:20:00,11:20:30,335857281,1
237740.019,11:40:00,11:40:30,759214633,2
237740.019,12:00:00,12:00:30,5300080861,3
237740.019,12:20:00,12:20:30,3452155411,4
237740.019,12:40:00,12:40:30,3452155408,5
237740.019,13:00:00,13:00:30,3452128141,6
237740.019,13:20:00,13:20:30,818631779,7
237740.020,11:20:00,11:20:30,331862564,0
237740.020,11:40:00,11:40:30,335857281,1
237740.020,12:00:00,12:00:30,759214633,2
237740.020,12:20:00,12:20:30,5300080861,3
237740.020,12:40:00,12:40:30,3452155411,4
237740.020,13:00:00,13:00:30,3452155408,5
237740.020,13:20:00,13:20:30,3452128141,6
237740.020,13:40:00,13:40:30,818631779,7
237740.021,11:40:00,11:40:30,331862564,0
237740.021,12:00:00,12:00:30,335857281,1
237740.021,12:20:00,12:20:30,759214633,2
237740.021,12:40:00,12:40:30,5300080861,3
237740.021,13:00:00,13:00:30,3452155411,4
237740.021,13:20:00,13:20:30,3452155408,5
237740.021,13:40:00,13:40:30,3452128141,6
237740.021,14:00:00,14:00:30,818631779,7
237740.022,12:00:00,12:00:30,331862564,0
237740.022,12:20:00,12:20:30,335857281,1
237740.022,12:40:00,12:40:30,759214633,2
237740.022,13:00:00,13:00:30,5300080861,3
237740.022,13:20:00,13:20:30,3452155411,4
237740.022,13:40:00,13:40:30,3452155408,5
237740.022,14:00:00,14:00:30,3452128141,6
237740.022,14:20:00,14:20:30,818631779,7
237740.023,12:20:00,12:20:30,331862564,0
237740.023,12:40:00,12:40:30,335857281,1
237740.023,13:00:00,13:00:30,759214633,2
237740.023,13:20:00,13:20:30,5300080861,3
237740.023,13:40:00,13:40:30,3452155411,4
237740.023,14:00:00,14:00:30,3452155408,5
237740.023,14:20:00,14:20:30,3452128141,6
237740.023,14:40:00,14:40:30,818631779,7
237740.024,12:40:00,12:40:30,331862564,0
237740.024,13:00:00,13:00:30,335857281,1
237740.024,13:20:00,13:20:30,759214633,2
237740.024,13:40:00,13:40:30,5300080861,3
237740.024,14:00:00,14:00:30,3452155411,4
237740.024,14:20:00,14:20:30,3452155408,5
237740.024,14:40:00,14:40:30,3452128141,6
237740.024,15:00:00,15:00:30,818631779,7
237740.025,13:00:00,13:00:30,331862564,0
237740.025,13:20:00,13:20:30,335857281,1
237740.025,13:40:00,13:40:30,759214633,2
237740.025,14:00:00,14:00:30,5300080861,3
237740.025,14:20:00,14:20:30,3452155411,4
237740.025,14:40:00,14:40:30,3452155408,5
237740.025,15:00:00,15:00:30,3452128141,6
237740.025,15:20:00,15:20:30,818631779,7
237740.026,13:20:00,13:20:30,331862564,0
237740.026,13:40:00,13:40:30,335857281,1
237740.026,14:00:00,14:00:30,759214633,2
237740.026,14:20:00,14:20:30,5300080861,3
237740.026,14:40:00,14:40:30,3452155411,4
237740.026,15:00:00,15:00:30,3452155408,5
237740.026,15:20:00,15:20:30,3452128141,6
237740.026,15:40:00,15:40:30,818631779,7
237740.027,13:40:00,13:40:30,331862564,0
237740.027,14:00:00,14:00:30,335857281,1
237740.027,14:20:00,14:20:30,759214633,2
237740.027,14:40:00,14:40:30,5300080861,3
237740.027,15:00:00,15:00:30,3452155411,4
237740.027,15:20:00,15:20:30,3452155408,5
237740.027,15:40:00,15:40:30,3452128141,6
237740.027,16:00:00,16:00:30,818631779,7
237740.028,14:00:00,14:00:30,331862564,0
237740.028,14:20:00,14:20:30,335857281,1
237740.028,14:40:00,14:40:30,759214633,2
237740.028,15:00:00,15:00:30,5300080861,3
237740.028,15:20:00,15:20:30,3452155411,4
237740.028,15:40:00,15:40:30,3452155408,5
237740.028,16:00:00,16:00:30,3452128141,6
237740.028,16:20:00,16:20:30,818631779,7
237740.029,14:20:00,14:20:30,331862564,0
237740.029,14:40:00,14:40:30,335857281,1
237740.029,15:00:00,15:00:30,759214633,2
237740.029,15:20:00,15:20:30,5300080861,3
237740.029,15:40:00,15:40:30,3452155411,4
237740.029,16:00:00,16:00:30,3452155408,5
237740.029,16:20:00,16:20:30,3452128141,6
237740.029,16:40:00,16:40:30,818631779,7
237740.030,14:40:00,14:40:30,331862564,0
237740.030,15:00:00,15:00:30,335857281,1
237740.030,15:20:00,15:20:30,759214633,2
237740.030,15:40:00,15:40:30,5300080861,3
237740.030,16:00:00,16:00:30,3452155411,4
237740.030,16:20:00,16:20:30,3452155408,5
237740.030,16:40:00,16:40:30,3452128141,6
237740.030,17:00:00,17:00:30,818631779,7
237740.031,15:00:00,15:00:30,331862564,0
237740.031,15:20:00,15:20:30,335857281,1
237740.031,15:40:00,15:40:30,759214633,2
237740.031,16:00:00,16:00:30,5300080861,3
237740.031,16:20:00,16:20:30,3452155411,4
237740.031,16:40:00,16:40:30,3452155408,5
237740.031,17:00:00,17:00:30,3452128141,6
237740.031,17:20:00,17:20:30,818631779,7
237740.032,15:20:00,15:20:30,331862564,0
237740.032,15:40:00,15:40:30,335857281,1
237740.032,16:00:00,16:00:30,759214633,2
237740.032,16:20:00,16:20:30,5300080861,3
237740.032,16:40:00,16:40:30,3452155411,4
237740.032,17:00:00,17:00:30,3452155408,5
237740.032,17:20:00,17:20:30,3452128141,6
237740.032,17:40:00,17:40:30,818631779,7
237740.033,15:40:00,15:40:30,331862564,0
237740.033,16:00:00,16:00:30,335857281,1
237740.033,16:20:00,16:20:30,759214633,2
237740.033,16:40:00,16:40:30,5300080861,3
237740.033,17:00:00,17:00:30,3452155411,4
237740.033,17:20:00,17:20:30,3452155408,5
237740.033,17:40:00,17:40:30,3452128141,6
237740.033,18:00:00,18:00:30,818631779,7
237740.034,16:00:00,16:00:30,331862564,0
237740.034,16:20:00,16:20:30,335857281,1
237740.034,16:40:00,16:40:30,759214633,2
237740.034,17:00:00,17:00:30,5300080861,3
237740.034,17:20:00,17:20:30,3452155411,4
237740.034,17:40:00,17:40:30,3452155408,5
237740.034,18:00:00,18:00:30,3452128141,6
237740.034,18:20:00,18:20:30,818631779,7
237740.035,16:20:00,16:20:30,331862564,0
237740.035,16:40:00,16:40:30,335857281,1
237740.035,17:00:00,17:00:30,759214633,2
237740.035,17:20:00,17:20:30,5300080861,3
237740.035,17:40:00,17:40:30,3452155411,4
237740.035,18:00:00,18:00:30,3452155408,5
237740.035,18:20:00,18:20:30,3452128141,6
237740.035,18:40:00,18:40:30,818631779,7
237740.036,16:40:00,16:40:30,331862564,0
237740.036,17:00:00,17:00:30,335857281,1
237740.036,17:20:00,17:20:30,759214633,2
237740.036,17:40:00,17:40:30,5300080861,3
237740.036,18:00:00,18:00:30,3452155411,4
237740.036,18:20:00,18:20:30,3452155408,5
237740.036,18:40:00,18:40:30,3452128141,6
237740.036,19:00:00,19:00:30,818631779,7
237740.037,17:00:00,17:00:30,331862564,0
237740.037,17:20:00,17:20:30,335857281,1
237740.037,17:40:00,17:40:30,759214633,2
237740.037,18:00:00,18:00:30,5300080861,3
237740.037,18:20:00,18:20:30,3452155411,4
237740.037,18:40:00,18:40:30,3452155408,5
237740.037,19:00:00,19:00:30,3452128141,6
237740.037,19:20:00,19:20:30,818631779,7
237740.038,17:20:00,17:20:30,331862564,0
237740.038,17:40:00,17:40:30,335857281,1
237740.038,18:00:00,18:00:30,759214633,2
237740.038,18:20:00,18:20:30,5300080861,3
237740.038,18:40:00,18:40:30,3452155411,4
237740.038,19:00:00,19:00:30,3452155408,5
237740.038,19:20:00,19:20:30,3452128141,6
237740.038,19:40:00,19:40:30,818631779,7
237740.039,17:40:00,17:40:30,331862564,0
237740.039,18:00:00,18:00:30,335857281,1
237740.039,18:20:00,18:20:30,759214633,2
237740.039,18:40:00,18:40:30,5300080861,3
237740.039,19:00:00,19:00:30,3452155411,4
237740.039,19:20:00,19:20:30,3452155408,5
237740.039,19:40:00,19:40:30,3452128141,6
237740.039,20:00:00,20:00:30,818631779,7
237740.040,18:00:00,18:00:30,331862564,0
237740.040,18:20:00,18:20:30,335857281,1
237740.040,18:40:00,18:40:30,759214633,2
237740.040,19:00:00,19:00:30,5300080861,3
237740.040,19:20:00,19:20:30,3452155411,4
237740.040,19:40:00,19:40:30,3452155408,5
237740.040,20:00:00,20:00:30,3452128141,6
237740.040,20:20:00,20:20:30,818631779,7
237740.041,18:20:00,18:20:30,331862564,0
237740.041,18:40:00,18:40:30,335857281,1
237740.041,19:00:00,19:00:30,759214633,2
237740.041,19:20:00,19:20:30,5300080861,3
237740.041,19:40:00,19:40:30,3452155411,4
237740.041,20:00:00,20:00:30,3452155408,5
237740.041,20:20:00,20:20:30,3452128141,6
237740.041,20:40:00,20:40:30,818631779,7
237740.042,18:40:00,18:40:30,331862564,0
237740.042,19:00:00,19:00:30,335857281,1
237740.042,19:20:00,19:20:30,759214633,2
237740.042,19:40:00,19:40:30,5300080861,3
237740.042,20:00:00,20:00:30,3452155411,4
237740.042,20:20:00,20:20:30,3452155408,5
237740.042,20:40:00,20:40:30,3452128141,6
237740.042,21:00:00,21:00:30,818631779,7
237740.043,19:00:00,19:00:30,331862564,0
237740.043,19:20:00,19:20:30,335857281,1
237740.043,19:40:00,19:40:30,759214633,2
237740.043,20:00:00,20:00:30,5300080861,3
237740.043,20:20:00,20:20:30,3452155411,4
237740.043,20:40:00,20:40:30,3452155408,5
237740.043,21:00:00,21:00:30,3452128141,6
237740.043,21:20:00,21:20:30,818631779,7
237740.044,19:20:00,19:20:30,331862564,0
237740.044,19:40:00,19:40:30,335857281,1
237740.044,20:00:00,20:00:30,759214633,2
237740.044,20:20:00,20:20:30,5300080861,3
237740.044,20:40:00,20:40:30,3452155411,4
237740.044,21:00:00,21:00:30,3452155408,5
237740.044,21:20:00,21:20:30,3452128141,6
237740.044,21:40:00,21:40:30,818631779,7
237740.045,19:40:00,19:40:30,331862564,0
237740.045,20:00:00,20:00:30,335857281,1
237740.045,20:20:00,20:20:30,759214633,2
237740.045,20:40:00,20:40:30,5300080861,3
237740.045,21:00:00,21:00:30,3452155411,4
237740.045,21:20:00,21:20:30,3452155408,5
237740.045,21:40:00,21:40:30,3452128141,6
237740.045,22:00:00,22:00:30,818631779,7
237740.046,20:00:00,20:00:30,331862564,0
237740.046,20:20:00,20:20:30,335857281,1
237740.046,20:40:00,20:40:30,759214633,2
237740.046,21:00:00,21:00:30,5300080861,3
237740.046,21:20:00,21:20:30,3452155411,4
237740.046,21:40:00,21:40:30,3452155408,5
237740.046,22:00:00,22:00:30,3452128141,6
237740.046,22:20:00,22:20:30,818631779,7
237740.047,20:20:00,20:20:30,331862564,0
237740.047,20:40:00,20:40:30,335857281,1
237740.047,21:00:00,21:00:30,759214633,2
237740.047,21:20:00,21:20:30,5300080861,3
237740.047,21:40:00,21:40:30,3452155411,4
237740.047,22:00:00,22:00:30,3452155408,5
237740.047,22:20:00,22:20:30,3452128141,6
237740.047,22:40:00,22:40:30,818631779,7
237740.048,20:40:00,20:40:30,331862564,0
237740.048,21:00:00,21:00:30,335857281,1
237740.048,21:20:00,21:20:30,759214633,2
237740.048,21:40:00,21:40:30,5300080861,3
237740.048,22:00:00,22:00:30,3452155411,4
237740.048,22:20:00,22:20:30,3452155408,5
237740.048,22:40:00,22:40:30,3452128141,6
237740.048,23:00:00,23:00:30,818631779,7
237740.049,21:00:00,21:00:30,331862564,0
237740.049,21:20:00,21:20:30,335857281,1
237740.049,21:40:00,21:40:30,759214633,2
237740.049,22:00:00,22:00:30,5300080861,3
237740.049,22:20:00,22:20:30,3452155411,4
237740.049,22:40:00,22:40:30,3452155408,5
237740.049,23:00:00,23:00:30,3452128141,6
237740.049,23:20:00,23:20:30,818631779,7
237740.050,21:20:00,21:20:30,331862564,0
237740.050,21:40:00,21:40:30,335857281,1
237740.050,22:00:00,22:00:30,759214633,2
237740.050,22:20:00,22:20:30,5300080861,3
237740.050,22:40:00,22:40:30,3452155411,4
237740.050,23:00:00,23:00:30,3452155408,5
237740.050,23:20:00,23:20:30,3452128141,6
237740.050,23:40:00,23:40:30,818631779,7
237740.051,21:40:00,21:40:30,331862564,0
237740.051,22:00:00,22:00:30,335857281,1
237740.051,22:20:00,22:20:30,759214633,2
237740.051,22:40:00,22:40:30,5300080861,3
237740.051,23:00:00,23:00:30,3452155411,4
237740.051,23:20:00,23:20:30,3452155408,5
237740.051,23:40:00,23:40:30,3452128141,6
237740.051,24:00:00,24:00:30,818631779,7
237740.052,22:00:00,22:00:30,331862564,0
237740.052,22:20:00,22:20:30,335857281,1
237740.052,22:40:00,22:40:30,759214633,2
237740.052,23:00:00,23:00:30,5300080861,3
237740.052,23:20:00,23:20:30,3452155411,4
237740.052,23:40:00,23:40:30,3452155408,5
237740.052,24:00:00,24:00:30,3452128141,6
237740.052,24:20:00,24:20:30,818631779,7
237740.053,22:20:00,22:20:30,331862564,0
237740.053,22:40:00,22:40:30,335857281,1
237740.053,23:00:00,23:00:30,759214633,2
237740.053,23:20:00,23:20:30,5300080861,3
237740.053,23:40:00,23:40:30,3452155411,4
237740.053,24:00:00,24:00:30,3452155408,5
237740.053,24:20:00,24:20:30,3452128141,6
237740.053,24:40:00,24:40:30,818631779,7
237740.054,22:40:00,22:40:30,331862564,0
237740.054,23:00:00,23:00:30,335857281,1
237740.054,23:20:00,23:20:30,759214633,2
237740.054,23:40:00,23:40:30,5300080861,3
237740.054,24:00:00,24:00:30,3452155411,4
237740.054,24:20:00,24:20:30,3452155408,5
237740.054,24:40:00,24:40:30,3452128141,6
237740.054,25:00:00,25:00:30,818631779,7
237740.11,05:00:00,05:00:30,331862564,0
237740.11,05:20:00,05:20:30,335857281,1
237740.11,05:40:00,05:40:30,759214633,2
237740.11,06:00:00,06:00:30,5300080861,3
237740.11,06:20:00,06:20:30,3452155411,4
237740.11,06:40:00,06:40:30,3452155408,5
237740.11,07:00:00,07:00:30,3452128141,6
237740.11,07:20:00,07:20:30,818631779,7
237740.12,05:20:00,05:20:30,331862564,0
237740.12,05:40:00,05:40:30,335857281,1
237740.12,06:00:00,06:00:30,759214633,2
237740.12,06:20:00,06:20:30,5300080861,3
237740.12,06:40:00,06:40:30,3452155411,4
237740.12,07:00:00,07:00:30,3452155408,5
237740.12,07:20:00,07:20:30,3452128141,6
237740.12,07:40:00,07:40:30,818631779,7
237740.13,05:40:00,05:40:30,331862564,0
237740.13,06:00:00,06:00:30,335857281,1
237740.13,06:20:00,06:20:30,759214633,2
237740.13,06:40:00,06:40:30,5300080861,3
237740.13,07:00:00,07:00:30,3452155411,4
237740.13,07:20:00,07:20:30,3452155408,5
237740.13,07:40:00,07:40:30,3452128141,6
237740.13,08:00:00,08:00:30,818631779,7
237740.14,06:00:00,06:00:30,331862564,0
237740.14,06:20:00,06:20:30,335857281,1
237740.14,06:40:00,06:40:30,759214633,2
237740.14,07:00:00,07:00:30,5300080861,3
237740.14,07:20:00,07:20:30,3452155411,4
237740.14,07:40:00,07:40:30,3452155408,5
237740.14,08:00:00,08:00:30,3452128141,6
237740.14,08:20:00,08:20:30,818631779,7
237740.15,06:20:00,06:20:30,331862564,0
237740.15,06:40:00,06:40:30,335857281,1
237740.15,07:00:00,07:00:30,759214633,2
237740.15,07:20:00,07:20:30,5300080861,3
237740.15,07:40:00,07:40:30,3452155411,4
237740.15,08:00:00,08:00:30,3452155408,5
237740.15,08:20:00,08:20:30,3452128141,6
237740.15,08:40:00,08:40:30,818631779,7
237740.16,06:40:00,06:40:30,331862564,0
237740.16,07:00:00,07:00:30,335857281,1
237740.16,07:20:00,07:20:30,759214633,2
237740.16,07:40:00,07:40:30,5300080861,3
237740.16,08:00:00,08:00:30,3452155411,4
237740.16,08:20:00,08:20:30,3452155408,5
237740.16,08:40:00,08:40:30,3452128141,6
237740.16,09:00:00,09:00:30,818631779,7
237740.17,07:00:00,07:00:30,331862564,0
237740.17,07:20:00,07:20:30,335857281,1
237740.17,07:40:00,07:40:30,759214633,2
237740.17,08:00:00,08:00:30,5300080861,3
237740.17,08:20:00,08:20:30,3452155411,4
237740.17,08:40:00,08:40:30,3452155408,5
237740.17,09:00:00,09:00:30,3452128141,6
237740.17,09:20:00,09:20:30,818631779,7
237740.18,07:20:00,07:20:30,331862564,0
237740.18,07:40:00,07:40:30,335857281,1
237740.18,08:00:00,08:00:30,759214633,2
237740.18,08:20:00,08:20:30,5300080861,3
237740.18,08:40:00,08:40:30,3452155411,4
237740.18,09:00:00,09:00:30,3452155408,5
237740.18,09:20:00,09:20:30,3452128141,6
237740.18,09:40:00,09:40:30,818631779,7
237740.19,07:40:00,07:40:30,331862564,0
237740.19,08:00:00,08:00:30,335857281,1
237740.19,08:20:00,08:20:30,759214633,2
237740.19,08:40:00,08:40:30,5300080861,3
237740.19,09:00:00,09:00:30,3452155411,4
237740.19,09:20:00,09:20:30,3452155408,5
237740.19,09:40:00,09:40:30,3452128141,6
237740.19,10:00:00,10:00:30,818631779,7
237740.110,08:00:00,08:00:30,331862564,0
237740.110,08:20:00,08:20:30,335857281,1
237740.110,08:40:00,08:40:30,759214633,2
237740.110,09:00:00,09:00:30,5300080861,3
237740.110,09:20:00,09:20:30,3452155411,4
237740.110,09:40:00,09:40:30,3452155408,5
237740.110,10:00:00,10:00:30,3452128141,6
237740.110,10:20:00,10:20:30,818631779,7
237740.111,08:20:00,08:20:30,331862564,0
237740.111,08:40:00,08:40:30,335857281,1
237740.111,09:00:00,09:00:30,759214633,2
237740.111,09:20:00,09:20:30,5300080861,3
237740.111,09:40:00,09:40:30,3452155411,4
237740.111,10:00:00,10:00:30,3452155408,5
237740.111,10:20:00,10:20:30,3452128141,6
237740.111,10:40:00,10:40:30,818631779,7
237740.112,08:40:00,08:40:30,331862564,0
237740.112,09:00:00,09:00:30,335857281,1
237740.112,09:20:00,09:20:30,759214633,2
237740.112,09:40:00,09:40:30,5300080861,3
237740.112,10:00:00,10:00:30,3452155411,4
237740.112,10:20:00,10:20:30,3452155408,5
237740.112,10:40:00,10:40:30,3452128141,6
237740.112,11:00:00,11:00:30,818631779,7
237740.113,09:00:00,09:00:30,331862564,0
237740.113,09:20:00,09:20:30,335857281,1
237740.113,09:40:00,09:40:30,759214633,2
237740.113,10:00:00,10:00:30,5300080861,3
237740.113,10:20:00,10:20:30,3452155411,4
237740.113,10:40:00,10:40:30,3452155408,5
237740.113,11:00:00,11:00:30,3452128141,6
237740.113,11:20:00,11:20:30,818631779,7
237740.114,09:20:00,09:20:30,331862564,0
237740.114,09:40:00,09:40:30,335857281,1
237740.114,10:00:00,10:00:30,759214633,2
237740.114,10:20:00,10:20:30,5300080861,3
237740.114,10:40:00,10:40:30,3452155411,4
237740.114,11:00:00,11:00:30,3452155408,5
237740.114,11:20:00,11:20:30,3452128141,6
237740.114,11:40:00,11:40:30,818631779,7
237740.115,09:40:00,09:40:30,331862564,0
237740.115,10:00:00,10:00:30,335857281,1
237740.115,10:20:00,10:20:30,759214633,2
237740.115,10:40:00,10:40:30,5300080861,3
